0x00c00001	     272	328	16273448
0x00c00001	     274	344	16273464
0x00c00001	     276	360	16273480
0x00c00001	     278	376	16273496
0x00c00001	     280	408	16273528
0x00c00001	     282	424	16273544
0x00c00001	     284	440	16273560
0x00c00001	     286	456	16273576
0x00c00001	     288	324	16273444
0x00c00001	     290	340	16273460
0x00c00001	     292	356	16273476
0x00c00001	     294	372	16273492
0x00c00001	     296	404	16273524
0x00c00001	     298	420	16273540
0x00c00001	     300	436	16273556
0x00c00001	     302	452	16273572
0x00c00001	     304	332	16273452
0x00c00001	     306	348	16273468
0x00c00001	     308	364	16273484
0x00c00001	     310	380	16273500
0x00c00001	     312	412	16273532
0x00c00001	     314	428	16273548
0x00c00001	     316	444	16273564
0x00c00001	     318	460	16273580
0x00c00001	     320	321	16273441
0x00c00001	     322	337	16273457
0x00c00001	     324	353	16273473
0x00c00001	     326	369	16273489
0x00c00001	     328	401	16273521
0x00c00001	     330	417	16273537
0x00c00001	     332	433	16273553
0x00c00001	     334	449	16273569
0x00c00001	     336	329	16273449
0x00c00001	     338	345	16273465
0x00c00001	     340	361	16273481
0x00c00001	     342	377	16273497
0x00c00001	     344	409	16273529
0x00c00001	     346	425	16273545
0x00c00001	     348	441	16273561
0x00c00001	     350	457	16273577
0x00c00001	     352	325	16273445
0x00c00001	     354	341	16273461
0x00c00001	     356	357	16273477
0x00c00001	     358	373	16273493
0x00c00001	     360	405	16273525
0x00c00001	     362	421	16273541
0x00c00001	     364	437	16273557
0x00c00001	     366	453	16273573
0x00c00001	     368	333	16273453
0x00c00001	     370	349	16273469
0x00c00001	     372	365	16273485
0x00c00001	     374	381	16273501
0x00c00001	     376	413	16273533
0x00c00001	     378	429	16273549
0x00c00001	     380	445	16273565
0x00c00001	     382	461	16273581
0x00c00001	     384	322	16273442
0x00c00001	     386	338	16273458
0x00c00001	     388	354	16273474
0x00c00001	     390	370	16273490
0x00c00001	     392	402	16273522
0x00c00001	     394	418	16273538
0x00c00001	     396	434	16273554
0x00c00001	     398	450	16273570
0x00c00001	     400	330	16273450
0x00c00001	     402	346	16273466
0x00c00001	     404	362	16273482
0x00c00001	     406	378	16273498
0x00c00001	     408	410	16273530
0x00c00001	     410	426	16273546
0x00c00001	     412	442	16273562
0x00c00001	     414	458	16273578
0x00c00001	     416	326	16273446
0x00c00001	     418	342	16273462
0x00c00001	     420	358	16273478
0x00c00001	     422	374	16273494
0x00c00001	     424	406	16273526
0x00c00001	     426	422	16273542
0x00c00001	     428	438	16273558
0x00c00001	     430	454	16273574
0x00c00001	     432	334	16273454
0x00c00001	     434	350	16273470
0x00c00001	     436	366	16273486
0x00c00001	     438	382	16273502
0x00c00001	     440	414	16273534
0x00c00001	     442	430	16273550
0x00c00001	     444	446	16273566
0x00c00001	     446	462	16273582
0x00c00001	     448	323	16273443
0x00c00001	     450	339	16273459
0x00c00001	     452	355	16273475
0x00c00001	     454	371	16273491
0x00c00001	     456	403	16273523
0x00c00001	     458	419	16273539
0x00c00001	     460	435	16273555
0x00c00001	     462	451	16273571
0x00c00001	     464	331	16273451
0x00c00001	     466	347	16273467
0x00c00001	     468	363	16273483
0x00c00001	     470	379	16273499
0x00c00001	     472	411	16273531
0x00c00001	     474	427	16273547
0x00c00001	     476	443	16273563
0x00c00001	     478	459	16273579
0x00c00001	     480	327	16273447
0x00c00001	     482	343	16273463
0x00c00001	     484	359	16273479
0x00c00001	     486	375	16273495
0x00c00001	     488	407	16273527
0x00c00001	     490	423	16273543
0x00c00001	     492	439	16273559
0x00c00001	     494	455	16273575
0x00c00001	     496	335	16273455
0x00c00001	     498	351	16273471
0x00c00001	     500	367	16273487
0x00c00001	     502	383	16273503
0x00c00001	     504	415	16273535
0x00c00001	     506	431	16273551
0x00c00001	     508	447	16273567
0x00c00001	     510	463	16273583
0x00c00002	     512	320	16276672
0x00c00002	     514	336	16276688
0x00c00002	     516	352	16276704
0x00c00002	     518	368	16276720
0x00c00002	     520	400	16276752
0x00c00002	     522	416	16276768
0x00c00002	     524	432	16276784
0x00c00002	     526	448	16276800
0x00c00002	     528	328	16276680
0x00c00002	     530	344	16276696
0x00c00002	     532	360	16276712
0x00c00002	     534	376	16276728
0x00c00002	     536	408	16276760
0x00c00002	     538	424	16276776
0x00c00002	     540	440	16276792
0x00c00002	     542	456	16276808
0x00c00002	     544	324	16276676
0x00c00002	     546	340	16276692
0x00c00002	     548	356	16276708
0x00c00002	     550	372	16276724
0x00c00002	     552	404	16276756
0x00c00002	     554	420	16276772
0x00c00002	     556	436	16276788
0x00c00002	     558	452	16276804
0x00c00002	     560	332	16276684
0x00c00002	     562	348	16276700
0x00c00002	     564	364	16276716
0x00c00002	     566	380	16276732
0x00c00002	     568	412	16276764
0x00c00002	     570	428	16276780
0x00c00002	     572	444	16276796
0x00c00002	     574	460	16276812
0x00c00002	     576	321	16276673
0x00c00002	     578	337	16276689
0x00c00002	     580	353	16276705
0x00c00002	     582	369	16276721
0x00c00002	     584	401	16276753
0x00c00002	     586	417	16276769
0x00c00002	     588	433	16276785
0x00c00002	     590	449	16276801
0x00c00002	     592	329	16276681
0x00c00002	     594	345	16276697
0x00c00002	     596	361	16276713
0x00c00002	     598	377	16276729
0x00c00002	     600	409	16276761
0x00c00002	     602	425	16276777
0x00c00002	     604	441	16276793
0x00c00002	     606	457	16276809
0x00c00002	     608	325	16276677
0x00c00002	     610	341	16276693
0x00c00002	     612	357	16276709
0x00c00002	     614	373	16276725
0x00c00002	     616	405	16276757
0x00c00002	     618	421	16276773
0x00c00002	     620	437	16276789
0x00c00002	     622	453	16276805
0x00c00002	     624	333	16276685
0x00c00002	     626	349	16276701
0x00c00002	     628	365	16276717
0x00c00002	     630	381	16276733
0x00c00002	     632	413	16276765
0x00c00002	     634	429	16276781
0x00c00002	     636	445	16276797
0x00c00002	     638	461	16276813
0x00c00002	     640	322	16276674
0x00c00002	     642	338	16276690
0x00c00002	     644	354	16276706
0x00c00002	     646	370	16276722
0x00c00002	     648	402	16276754
0x00c00002	     650	418	16276770
0x00c00002	     652	434	16276786
0x00c00002	     654	450	16276802
0x00c00002	     656	330	16276682
0x00c00002	     658	346	16276698
0x00c00002	     660	362	16276714
0x00c00002	     662	378	16276730
0x00c00002	     664	410	16276762
0x00c00002	     666	426	16276778
0x00c00002	     668	442	16276794
0x00c00002	     670	458	16276810
0x00c00002	     672	326	16276678
0x00c00002	     674	342	16276694
0x00c00002	     676	358	16276710
0x00c00002	     678	374	16276726
0x00c00002	     680	406	16276758
0x00c00002	     682	422	16276774
0x00c00002	     684	438	16276790
0x00c00002	     686	454	16276806
0x00c00002	     688	334	16276686
0x00c00002	     690	350	16276702
0x00c00002	     692	366	16276718
0x00c00002	     694	382	16276734
0x00c00002	     696	414	16276766
0x00c00002	     698	430	16276782
0x00c00002	     700	446	16276798
0x00c00002	     702	462	16276814
0x00c00002	     704	323	16276675
0x00c00002	     706	339	16276691
0x00c00002	     708	355	16276707
0x00c00002	     710	371	16276723
0x00c00002	     712	403	16276755
0x00c00002	     714	419	16276771
0x00c00002	     716	435	16276787
0x00c00002	     718	451	16276803
0x00c00002	     720	331	16276683
0x00c00002	     722	347	16276699
0x00c00002	     724	363	16276715
0x00c00002	     726	379	16276731
0x00c00002	     728	411	16276763
0x00c00002	     730	427	16276779
0x00c00002	     732	443	16276795
0x00c00002	     734	459	16276811
0x00c00002	     736	327	16276679
0x00c00002	     738	343	16276695
0x00c00002	     740	359	16276711
0x00c00002	     742	375	16276727
0x00c00002	     744	407	16276759
0x00c00002	     746	423	16276775
0x00c00002	     748	439	16276791
0x00c00002	     750	455	16276807
0x00c00002	     752	335	16276687
0x00c00002	     754	351	16276703
0x00c00002	     756	367	16276719
0x00c00002	     758	383	16276735
0x00c00002	     760	415	16276767
0x00c00002	     762	431	16276783
0x00c00002	     764	447	16276799
0x00c00002	     766	463	16276815
0x00c00003	    1000	407	16279991
0x00c00003	    1002	423	16280007
0x00c00003	    1004	439	16280023
0x00c00003	    1006	455	16280039
0x00c00003	    1008	335	16279919
0x00c00003	    1010	351	16279935
0x00c00003	    1012	367	16279951
0x00c00003	    1014	383	16279967
0x00c00003	    1016	415	16279999
0x00c00003	    1018	431	16280015
0x00c00003	    1020	447	16280031
0x00c00003	    1022	463	16280047
0x00c00003	     768	320	16279904
0x00c00003	     770	336	16279920
0x00c00003	     772	352	16279936
0x00c00003	     774	368	16279952
0x00c00003	     776	400	16279984
0x00c00003	     778	416	16280000
0x00c00003	     780	432	16280016
0x00c00003	     782	448	16280032
0x00c00003	     784	328	16279912
0x00c00003	     786	344	16279928
0x00c00003	     788	360	16279944
0x00c00003	     790	376	16279960
0x00c00003	     792	408	16279992
0x00c00003	     794	424	16280008
0x00c00003	     796	440	16280024
0x00c00003	     798	456	16280040
0x00c00003	     800	324	16279908
0x00c00003	     802	340	16279924
0x00c00003	     804	356	16279940
0x00c00003	     806	372	16279956
0x00c00003	     808	404	16279988
0x00c00003	     810	420	16280004
0x00c00003	     812	436	16280020
0x00c00003	     814	452	16280036
0x00c00003	     816	332	16279916
0x00c00003	     818	348	16279932
0x00c00003	     820	364	16279948
0x00c00003	     822	380	16279964
0x00c00003	     824	412	16279996
0x00c00003	     826	428	16280012
0x00c00003	     828	444	16280028
0x00c00003	     830	460	16280044
0x00c00003	     832	321	16279905
0x00c00003	     834	337	16279921
0x00c00003	     836	353	16279937
0x00c00003	     838	369	16279953
0x00c00003	     840	401	16279985
0x00c00003	     842	417	16280001
0x00c00003	     844	433	16280017
0x00c00003	     846	449	16280033
0x00c00003	     848	329	16279913
0x00c00003	     850	345	16279929
0x00c00003	     852	361	16279945
0x00c00003	     854	377	16279961
0x00c00003	     856	409	16279993
0x00c00003	     858	425	16280009
0x00c00003	     860	441	16280025
0x00c00003	     862	457	16280041
0x00c00003	     864	325	16279909
0x00c00003	     866	341	16279925
0x00c00003	     868	357	16279941
0x00c00003	     870	373	16279957
0x00c00003	     872	405	16279989
0x00c00003	     874	421	16280005
0x00c00003	     876	437	16280021
0x00c00003	     878	453	16280037
0x00c00003	     880	333	16279917
0x00c00003	     882	349	16279933
0x00c00003	     884	365	16279949
0x00c00003	     886	381	16279965
0x00c00003	     888	413	16279997
0x00c00003	     890	429	16280013
0x00c00003	     892	445	16280029
0x00c00003	     894	461	16280045
0x00c00003	     896	322	16279906
0x00c00003	     898	338	16279922
0x00c00003	     900	354	16279938
0x00c00003	     902	370	16279954
0x00c00003	     904	402	16279986
0x00c00003	     906	418	16280002
0x00c00003	     908	434	16280018
0x00c00003	     910	450	16280034
0x00c00003	     912	330	16279914
0x00c00003	     914	346	16279930
0x00c00003	     916	362	16279946
0x00c00003	     918	378	16279962
0x00c00003	     920	410	16279994
0x00c00003	     922	426	16280010
0x00c00003	     924	442	16280026
0x00c00003	     926	458	16280042
0x00c00003	     928	326	16279910
0x00c00003	     930	342	16279926
0x00c00003	     932	358	16279942
0x00c00003	     934	374	16279958
0x00c00003	     936	406	16279990
0x00c00003	     938	422	16280006
0x00c00003	     940	438	16280022
0x00c00003	     942	454	16280038
0x00c00003	     944	334	16279918
0x00c00003	     946	350	16279934
0x00c00003	     948	366	16279950
0x00c00003	     950	382	16279966
0x00c00003	     952	414	16279998
0x00c00003	     954	430	16280014
0x00c00003	     956	446	16280030
0x00c00003	     958	462	16280046
0x00c00003	     960	323	16279907
0x00c00003	     962	339	16279923
0x00c00003	     964	355	16279939
0x00c00003	     966	371	16279955
0x00c00003	     968	403	16279987
0x00c00003	     970	419	16280003
0x00c00003	     972	435	16280019
0x00c00003	     974	451	16280035
0x00c00003	     976	331	16279915
0x00c00003	     978	347	16279931
0x00c00003	     980	363	16279947
0x00c00003	     982	379	16279963
0x00c00003	     984	411	16279995
0x00c00003	     986	427	16280011
0x00c00003	     988	443	16280027
0x00c00003	     990	459	16280043
0x00c00003	     992	327	16279911
0x00c00003	     994	343	16279927
0x00c00003	     996	359	16279943
0x00c00003	     998	375	16279959
0x00c00004	    1024	320	16283136
0x00c00004	    1026	336	16283152
0x00c00004	    1028	352	16283168
0x00c00004	    1030	368	16283184
0x00c00004	    1032	400	16283216
0x00c00004	    1034	416	16283232
0x00c00004	    1036	432	16283248
0x00c00004	    1038	448	16283264
0x00c00004	    1040	328	16283144
0x00c00004	    1042	344	16283160
0x00c00004	    1044	360	16283176
0x00c00004	    1046	376	16283192
0x00c00004	    1048	408	16283224
0x00c00004	    1050	424	16283240
0x00c00004	    1052	440	16283256
0x00c00004	    1054	456	16283272
0x00c00004	    1056	324	16283140
0x00c00004	    1058	340	16283156
0x00c00004	    1060	356	16283172
0x00c00004	    1062	372	16283188
0x00c00004	    1064	404	16283220
0x00c00004	    1066	420	16283236
0x00c00004	    1068	436	16283252
0x00c00004	    1070	452	16283268
0x00c00004	    1072	332	16283148
0x00c00004	    1074	348	16283164
0x00c00004	    1076	364	16283180
0x00c00004	    1078	380	16283196
0x00c00004	    1080	412	16283228
0x00c00004	    1082	428	16283244
0x00c00004	    1084	444	16283260
0x00c00004	    1086	460	16283276
0x00c00004	    1088	321	16283137
0x00c00004	    1090	337	16283153
0x00c00004	    1092	353	16283169
0x00c00004	    1094	369	16283185
0x00c00004	    1096	401	16283217
0x00c00004	    1098	417	16283233
0x00c00004	    1100	433	16283249
0x00c00004	    1102	449	16283265
0x00c00004	    1104	329	16283145
0x00c00004	    1106	345	16283161
0x00c00004	    1108	361	16283177
0x00c00004	    1110	377	16283193
0x00c00004	    1112	409	16283225
0x00c00004	    1114	425	16283241
0x00c00004	    1116	441	16283257
0x00c00004	    1118	457	16283273
0x00c00004	    1120	325	16283141
0x00c00004	    1122	341	16283157
0x00c00004	    1124	357	16283173
0x00c00004	    1126	373	16283189
0x00c00004	    1128	405	16283221
0x00c00004	    1130	421	16283237
0x00c00004	    1132	437	16283253
0x00c00004	    1134	453	16283269
0x00c00004	    1136	333	16283149
0x00c00004	    1138	349	16283165
0x00c00004	    1140	365	16283181
0x00c00004	    1142	381	16283197
0x00c00004	    1144	413	16283229
0x00c00004	    1146	429	16283245
0x00c00004	    1148	445	16283261
0x00c00004	    1150	461	16283277
0x00c00004	    1152	322	16283138
0x00c00004	    1154	338	16283154
0x00c00004	    1156	354	16283170
0x00c00004	    1158	370	16283186
0x00c00004	    1160	402	16283218
0x00c00004	    1162	418	16283234
0x00c00004	    1164	434	16283250
0x00c00004	    1166	450	16283266
0x00c00004	    1168	330	16283146
0x00c00004	    1170	346	16283162
0x00c00004	    1172	362	16283178
0x00c00004	    1174	378	16283194
0x00c00004	    1176	410	16283226
0x00c00004	    1178	426	16283242
0x00c00004	    1180	442	16283258
0x00c00004	    1182	458	16283274
0x00c00004	    1184	326	16283142
0x00c00004	    1186	342	16283158
0x00c00004	    1188	358	16283174
0x00c00004	    1190	374	16283190
0x00c00004	    1192	406	16283222
0x00c00004	    1194	422	16283238
0x00c00004	    1196	438	16283254
0x00c00004	    1198	454	16283270
0x00c00004	    1200	334	16283150
0x00c00004	    1202	350	16283166
0x00c00004	    1204	366	16283182
0x00c00004	    1206	382	16283198
0x00c00004	    1208	414	16283230
0x00c00004	    1210	430	16283246
0x00c00004	    1212	446	16283262
0x00c00004	    1214	462	16283278
0x00c00004	    1216	323	16283139
0x00c00004	    1218	339	16283155
0x00c00004	    1220	355	16283171
0x00c00004	    1222	371	16283187
0x00c00004	    1224	403	16283219
0x00c00004	    1226	419	16283235
0x00c00004	    1228	435	16283251
0x00c00004	    1230	451	16283267
0x00c00004	    1232	331	16283147
0x00c00004	    1234	347	16283163
0x00c00004	    1236	363	16283179
0x00c00004	    1238	379	16283195
0x00c00004	    1240	411	16283227
0x00c00004	    1242	427	16283243
0x00c00004	    1244	443	16283259
0x00c00004	    1246	459	16283275
0x00c00004	    1248	327	16283143
0x00c00004	    1250	343	16283159
0x00c00004	    1252	359	16283175
0x00c00004	    1254	375	16283191
0x00c00004	    1256	407	16283223
0x00c00004	    1258	423	16283239
0x00c00004	    1260	439	16283255
0x00c00004	    1262	455	16283271
0x00c00004	    1264	335	16283151
0x00c00004	    1266	351	16283167
0x00c00004	    1268	367	16283183
0x00c00004	    1270	383	16283199
0x00c00004	    1272	415	16283231
0x00c00004	    1274	431	16283247
0x00c00004	    1276	447	16283263
0x00c00004	    1278	463	16283279
0x00c00005	    1280	320	16286368
0x00c00005	    1282	336	16286384
0x00c00005	    1284	352	16286400
0x00c00005	    1286	368	16286416
0x00c00005	    1288	400	16286448
0x00c00005	    1290	416	16286464
0x00c00005	    1292	432	16286480
0x00c00005	    1294	448	16286496
0x00c00005	    1296	328	16286376
0x00c00005	    1298	344	16286392
0x00c00005	    1300	360	16286408
0x00c00005	    1302	376	16286424
0x00c00005	    1304	408	16286456
0x00c00005	    1306	424	16286472
0x00c00005	    1308	440	16286488
0x00c00005	    1310	456	16286504
0x00c00005	    1312	324	16286372
0x00c00005	    1314	340	16286388
0x00c00005	    1316	356	16286404
0x00c00005	    1318	372	16286420
0x00c00005	    1320	404	16286452
0x00c00005	    1322	420	16286468
0x00c00005	    1324	436	16286484
0x00c00005	    1326	452	16286500
0x00c00005	    1328	332	16286380
0x00c00005	    1330	348	16286396
0x00c00005	    1332	364	16286412
0x00c00005	    1334	380	16286428
0x00c00005	    1336	412	16286460
0x00c00005	    1338	428	16286476
0x00c00005	    1340	444	16286492
0x00c00005	    1342	460	16286508
0x00c00005	    1344	321	16286369
0x00c00005	    1346	337	16286385
0x00c00005	    1348	353	16286401
0x00c00005	    1350	369	16286417
0x00c00005	    1352	401	16286449
0x00c00005	    1354	417	16286465
0x00c00005	    1356	433	16286481
0x00c00005	    1358	449	16286497
0x00c00005	    1360	329	16286377
0x00c00005	    1362	345	16286393
0x00c00005	    1364	361	16286409
0x00c00005	    1366	377	16286425
0x00c00005	    1368	409	16286457
0x00c00005	    1370	425	16286473
0x00c00005	    1372	441	16286489
0x00c00005	    1374	457	16286505
0x00c00005	    1376	325	16286373
0x00c00005	    1378	341	16286389
0x00c00005	    1380	357	16286405
0x00c00005	    1382	373	16286421
0x00c00005	    1384	405	16286453
0x00c00005	    1386	421	16286469
0x00c00005	    1388	437	16286485
0x00c00005	    1390	453	16286501
0x00c00005	    1392	333	16286381
0x00c00005	    1394	349	16286397
0x00c00005	    1396	365	16286413
0x00c00005	    1398	381	16286429
0x00c00005	    1400	413	16286461
0x00c00005	    1402	429	16286477
0x00c00005	    1404	445	16286493
0x00c00005	    1406	461	16286509
0x00c00005	    1408	322	16286370
0x00c00005	    1410	338	16286386
0x00c00005	    1412	354	16286402
0x00c00005	    1414	370	16286418
0x00c00005	    1416	402	16286450
0x00c00005	    1418	418	16286466
0x00c00005	    1420	434	16286482
0x00c00005	    1422	450	16286498
0x00c00005	    1424	330	16286378
0x00c00005	    1426	346	16286394
0x00c00005	    1428	362	16286410
0x00c00005	    1430	378	16286426
0x00c00005	    1432	410	16286458
0x00c00005	    1434	426	16286474
0x00c00005	    1436	442	16286490
0x00c00005	    1438	458	16286506
0x00c00005	    1440	326	16286374
0x00c00005	    1442	342	16286390
0x00c00005	    1444	358	16286406
0x00c00005	    1446	374	16286422
0x00c00005	    1448	406	16286454
0x00c00005	    1450	422	16286470
0x00c00005	    1452	438	16286486
0x00c00005	    1454	454	16286502
0x00c00005	    1456	334	16286382
0x00c00005	    1458	350	16286398
0x00c00005	    1460	366	16286414
0x00c00005	    1462	382	16286430
0x00c00005	    1464	414	16286462
0x00c00005	    1466	430	16286478
0x00c00005	    1468	446	16286494
0x00c00005	    1470	462	16286510
0x00c00005	    1472	323	16286371
0x00c00005	    1474	339	16286387
0x00c00005	    1476	355	16286403
0x00c00005	    1478	371	16286419
0x00c00005	    1480	403	16286451
0x00c00005	    1482	419	16286467
0x00c00005	    1484	435	16286483
0x00c00005	    1486	451	16286499
0x00c00005	    1488	331	16286379
0x00c00005	    1490	347	16286395
0x00c00005	    1492	363	16286411
0x00c00005	    1494	379	16286427
0x00c00005	    1496	411	16286459
0x00c00005	    1498	427	16286475
0x00c00005	    1500	443	16286491
0x00c00005	    1502	459	16286507
0x00c00005	    1504	327	16286375
0x00c00005	    1506	343	16286391
0x00c00005	    1508	359	16286407
0x00c00005	    1510	375	16286423
0x00c00005	    1512	407	16286455
0x00c00005	    1514	423	16286471
0x00c00005	    1516	439	16286487
0x00c00005	    1518	455	16286503
0x00c00005	    1520	335	16286383
0x00c00005	    1522	351	16286399
0x00c00005	    1524	367	16286415
0x00c00005	    1526	383	16286431
0x00c00005	    1528	415	16286463
0x00c00005	    1530	431	16286479
0x00c00005	    1532	447	16286495
0x00c00005	    1534	463	16286511
0x00c00006	    1536	320	16289600
0x00c00006	    1538	336	16289616
0x00c00006	    1540	352	16289632
0x00c00006	    1542	368	16289648
0x00c00006	    1544	400	16289680
0x00c00006	    1546	416	16289696
0x00c00006	    1548	432	16289712
0x00c00006	    1550	448	16289728
0x00c00006	    1552	328	16289608
0x00c00006	    1554	344	16289624
0x00c00006	    1556	360	16289640
0x00c00006	    1558	376	16289656
0x00c00006	    1560	408	16289688
0x00c00006	    1562	424	16289704
0x00c00006	    1564	440	16289720
0x00c00006	    1566	456	16289736
0x00c00006	    1568	324	16289604
0x00c00006	    1570	340	16289620
0x00c00006	    1572	356	16289636
0x00c00006	    1574	372	16289652
0x00c00006	    1576	404	16289684
0x00c00006	    1578	420	16289700
0x00c00006	    1580	436	16289716
0x00c00006	    1582	452	16289732
0x00c00006	    1584	332	16289612
0x00c00006	    1586	348	16289628
0x00c00006	    1588	364	16289644
0x00c00006	    1590	380	16289660
0x00c00006	    1592	412	16289692
0x00c00006	    1594	428	16289708
0x00c00006	    1596	444	16289724
0x00c00006	    1598	460	16289740
0x00c00006	    1600	321	16289601
0x00c00006	    1602	337	16289617
0x00c00006	    1604	353	16289633
0x00c00006	    1606	369	16289649
0x00c00006	    1608	401	16289681
0x00c00006	    1610	417	16289697
0x00c00006	    1612	433	16289713
0x00c00006	    1614	449	16289729
0x00c00006	    1616	329	16289609
0x00c00006	    1618	345	16289625
0x00c00006	    1620	361	16289641
0x00c00006	    1622	377	16289657
0x00c00006	    1624	409	16289689
0x00c00006	    1626	425	16289705
0x00c00006	    1628	441	16289721
0x00c00006	    1630	457	16289737
0x00c00006	    1632	325	16289605
0x00c00006	    1634	341	16289621
0x00c00006	    1636	357	16289637
0x00c00006	    1638	373	16289653
0x00c00006	    1640	405	16289685
0x00c00006	    1642	421	16289701
0x00c00006	    1644	437	16289717
0x00c00006	    1646	453	16289733
0x00c00006	    1648	333	16289613
0x00c00006	    1650	349	16289629
0x00c00006	    1652	365	16289645
0x00c00006	    1654	381	16289661
0x00c00006	    1656	413	16289693
0x00c00006	    1658	429	16289709
0x00c00006	    1660	445	16289725
0x00c00006	    1662	461	16289741
0x00c00006	    1664	322	16289602
0x00c00006	    1666	338	16289618
0x00c00006	    1668	354	16289634
0x00c00006	    1670	370	16289650
0x00c00006	    1672	402	16289682
0x00c00006	    1674	418	16289698
0x00c00006	    1676	434	16289714
0x00c00006	    1678	450	16289730
0x00c00006	    1680	330	16289610
0x00c00006	    1682	346	16289626
0x00c00006	    1684	362	16289642
0x00c00006	    1686	378	16289658
0x00c00006	    1688	410	16289690
0x00c00006	    1690	426	16289706
0x00c00006	    1692	442	16289722
0x00c00006	    1694	458	16289738
0x00c00006	    1696	326	16289606
0x00c00006	    1698	342	16289622
0x00c00006	    1700	358	16289638
0x00c00006	    1702	374	16289654
